user,time slot,region,ground truth,sensing traffic,prediction,noise(pp)
75,11,18,164.0,164,143,0.0
75,80,18,18.0,18,19,0.0
75,108,13,89.0,89,84,0.0
75,33,3,9.0,9,10,0.0
75,107,22,106.0,106,75,0.0
75,73,10,42.0,42,47,0.0
75,116,27,44.0,44,43,0.0
76,32,27,16.0,16,13,0.0
76,105,1,56.0,56,51,0.0
76,110,28,10.0,10,9,0.0
76,79,26,19.0,19,15,0.0
76,80,5,12.0,12,16,0.0
76,89,3,34.0,34,38,0.0
76,13,26,111.0,111,113,0.0
76,57,16,51.0,51,69,0.0
76,92,5,64.0,64,73,0.0
76,82,15,21.0,21,27,0.0
76,101,2,51.0,51,53,0.0
76,104,25,37.0,37,36,0.0
76,113,11,43.0,43,42,0.0
76,91,29,14.0,14,4,0.0
76,99,12,32.0,32,31,0.0
76,1,23,54.0,54,59,0.0
76,10,19,64.0,64,56,0.0
76,58,17,1.0,1,1,0.0
76,71,8,75.0,75,99,0.0
76,107,3,28.0,28,28,0.0
76,17,29,9.0,9,6,0.0
76,48,25,66.0,66,65,0.0
76,56,0,55.0,55,65,0.0
76,68,15,60.0,60,66,0.0
76,33,12,8.0,8,8,0.0
76,100,16,50.0,50,48,0.0
76,14,3,60.0,60,60,0.0
76,22,4,79.0,79,100,0.0
76,62,30,54.0,54,55,0.0
76,78,8,25.0,25,22,0.0
77,45,23,69.0,69,78,0.0
77,107,4,46.0,46,41,0.0
77,29,4,12.0,12,10,0.0
77,54,15,76.0,76,103,0.0
77,108,22,49.0,49,83,0.0
77,35,8,37.0,37,35,0.0
77,13,1,84.0,84,88,0.0
77,8,18,202.0,202,184,0.0
77,97,31,0.0,0,1,0.0
77,33,2,19.0,19,17,0.0
77,77,10,25.0,25,26,0.0
77,64,25,53.0,53,43,0.0
77,46,17,1.0,1,1,0.0
77,78,1,15.0,15,15,0.0
77,18,17,0.0,0,1,0.0
77,100,25,52.0,52,36,0.0
77,47,17,0.0,0,1,0.0
77,44,2,88.0,88,98,0.0
77,17,13,169.0,169,133,0.0
77,68,6,195.0,195,198,0.0
77,23,16,47.0,47,37,0.0
77,70,7,157.0,157,123,0.0
77,99,2,52.0,52,52,0.0
77,75,23,13.0,13,15,0.0
77,21,27,97.0,97,93,0.0
77,31,30,10.0,10,5,0.0
77,65,30,45.0,45,48,0.0
77,80,19,10.0,10,10,0.0
77,48,12,54.0,54,47,0.0
77,49,7,237.0,237,240,0.0
78,73,23,22.0,22,21,0.0
78,34,17,0.0,0,1,0.0
78,2,19,115.0,115,102,0.0
78,50,28,18.0,18,12,0.0
78,110,9,195.0,195,160,0.0
78,39,17,1.0,1,1,0.0
78,17,26,124.0,124,125,0.0
78,96,8,140.0,140,139,0.0
78,114,16,28.0,28,41,0.0
78,20,30,46.0,46,57,0.0
78,105,5,68.0,68,55,0.0
78,101,5,83.0,83,70,0.0
78,4,30,76.0,76,94,0.0
78,72,11,27.0,27,17,0.0
78,43,27,92.0,92,107,0.0
78,119,1,5.0,5,37,0.0
78,25,0,24.0,24,28,0.0
78,19,6,227.0,227,239,0.0
78,89,15,64.0,64,64,0.0
78,100,3,36.0,36,33,0.0
78,104,18,103.0,103,98,0.0
78,97,31,0.0,0,1,0.0
78,35,17,0.0,0,1,0.0
78,61,15,92.0,92,98,0.0
78,22,21,132.0,132,159,0.0
78,77,0,14.0,14,12,0.0
78,117,6,119.0,119,110,0.0
78,82,0,12.0,12,13,0.0
78,27,19,6.0,6,13,0.0
78,12,16,69.0,69,74,0.0
79,24,31,0.0,0,0,0.0
79,100,15,48.0,48,55,0.0
79,10,20,273.0,273,254,0.0
79,8,4,82.0,82,103,0.0
79,65,1,75.0,75,93,0.0
79,61,26,103.0,103,101,0.0
79,106,17,1.0,1,2,0.0
79,94,6,202.0,202,174,0.0
79,84,7,35.0,35,36,0.0
79,79,24,11.0,11,10,0.0
79,91,4,66.0,66,60,0.0
79,12,18,159.0,159,167,0.0
79,3,19,111.0,111,98,0.0
79,37,15,72.0,72,75,0.0
79,98,1,55.0,55,58,0.0
79,14,11,87.0,87,89,0.0
79,115,18,65.0,65,87,0.0
79,39,23,74.0,74,58,0.0
79,27,18,21.0,21,34,0.0
79,73,6,73.0,73,81,0.0
79,6,31,0.0,0,1,0.0
79,119,24,6.0,6,27,0.0
79,86,9,215.0,215,146,0.0
79,26,31,0.0,0,0,0.0
79,7,1,128.0,128,122,0.0
79,97,29,2.0,2,4,0.0
79,70,30,39.0,39,43,0.0
79,52,24,190.0,190,159,0.0
79,72,4,48.0,48,26,0.0
79,41,26,136.0,136,134,0.0
80,14,5,99.0,99,105,0.0
80,62,6,214.0,214,214,0.0
80,96,30,52.0,52,40,0.0
80,10,8,214.0,214,185,0.0
80,114,10,96.0,96,95,0.0
80,105,31,0.0,0,2,0.0
80,45,1,127.0,127,115,0.0
80,33,23,16.0,16,10,0.0
80,97,8,169.0,169,124,0.0
80,41,1,101.0,101,95,0.0
80,27,7,38.0,38,35,0.0
80,31,0,6.0,6,9,0.0
80,65,29,11.0,11,6,0.0
80,95,24,79.0,79,92,0.0
80,86,16,39.0,39,45,0.0
80,43,10,197.0,197,191,0.0
80,29,26,15.0,15,18,0.0
80,82,11,20.0,20,19,0.0
80,70,24,68.0,68,72,0.0
80,111,20,130.0,130,170,0.0
80,119,18,5.0,5,45,0.0
80,46,16,97.0,97,87,0.0
80,94,26,85.0,85,85,0.0
80,5,21,196.0,196,192,0.0
80,34,4,18.0,18,14,0.0
80,50,8,210.0,210,231,0.0
80,38,10,157.0,157,155,0.0
80,28,10,18.0,18,24,0.0
80,17,31,0.0,0,0,0.0
80,106,11,41.0,41,54,0.0
81,103,24,68.0,68,81,0.0
81,104,15,49.0,49,52,0.0
81,114,6,129.0,129,108,0.0
81,45,11,90.0,90,90,0.0
81,116,18,60.0,60,81,0.0
81,100,25,52.0,52,36,0.0
81,87,19,68.0,68,63,0.0
81,96,2,54.0,54,54,0.0
81,74,26,44.0,44,39,0.0
81,68,16,54.0,54,58,0.0
81,55,24,137.0,137,132,0.0
81,23,22,80.0,80,76,0.0
81,76,2,21.0,21,28,0.0
81,20,20,288.0,288,332,0.0
81,15,3,51.0,51,66,0.0
81,32,2,16.0,16,15,0.0
81,78,22,19.0,19,23,0.0
81,3,9,378.0,378,396,0.0
81,90,1,57.0,57,55,0.0
81,84,2,29.0,29,26,0.0
81,109,9,178.0,178,165,0.0
81,85,20,248.0,248,249,0.0
81,27,28,5.0,5,4,0.0
81,110,29,5.0,5,3,0.0
81,117,23,23.0,23,26,0.0
81,53,26,154.0,154,144,0.0
81,50,31,0.0,0,1,0.0
81,4,1,140.0,140,149,0.0
81,98,26,67.0,67,82,0.0
81,111,28,10.0,10,7,0.0
82,63,28,24.0,24,13,0.0
82,118,16,34.0,34,29,0.0
82,11,2,69.0,69,91,0.0
82,55,15,86.0,86,83,0.0
82,24,16,31.0,31,33,0.0
82,115,5,73.0,73,62,0.0
82,86,25,22.0,22,35,0.0
82,51,1,128.0,128,110,0.0
82,73,12,17.0,17,14,0.0
82,107,22,106.0,106,75,0.0
82,18,27,85.0,85,90,0.0
82,117,20,151.0,151,134,0.0
82,7,9,360.0,360,402,0.0
82,34,10,40.0,40,39,0.0
82,59,27,78.0,78,75,0.0
82,60,5,67.0,67,80,0.0
82,15,18,152.0,152,161,0.0
82,13,27,76.0,76,71,0.0
82,21,17,0.0,0,0,0.0
82,71,27,21.0,21,67,0.0
82,2,10,190.0,190,203,0.0
82,16,7,199.0,199,194,0.0
82,68,12,25.0,25,23,0.0
82,92,24,108.0,108,102,0.0
82,32,5,16.0,16,12,0.0
82,103,29,3.0,3,4,0.0
82,27,15,13.0,13,26,0.0
82,66,6,223.0,223,213,0.0
82,105,1,56.0,56,51,0.0
82,76,7,31.0,31,30,0.0
83,86,28,10.0,10,7,0.0
83,91,18,136.0,136,123,0.0
83,79,8,23.0,23,18,0.0
83,67,27,104.0,104,88,0.0
83,81,30,12.0,12,8,0.0
83,10,6,257.0,257,264,0.0
83,43,30,86.0,86,76,0.0
83,20,28,15.0,15,23,0.0
83,6,23,60.0,60,71,0.0
83,88,0,34.0,34,33,0.0
83,24,17,0.0,0,0,0.0
83,12,12,43.0,43,55,0.0
83,46,26,145.0,145,126,0.0
83,29,29,0.0,0,1,0.0
83,111,11,41.0,41,45,0.0
83,45,10,196.0,196,219,0.0
83,1,19,100.0,100,91,0.0
83,19,16,72.0,72,61,0.0
83,113,17,0.0,0,1,0.0
83,8,11,77.0,77,81,0.0
83,40,17,0.0,0,1,0.0
83,105,25,45.0,45,39,0.0
83,85,22,77.0,77,87,0.0
83,5,8,290.0,290,253,0.0
83,83,26,49.0,49,49,0.0
83,102,19,46.0,46,53,0.0
83,3,2,119.0,119,115,0.0
83,31,16,11.0,11,7,0.0
83,64,19,32.0,32,44,0.0
83,94,4,63.0,63,61,0.0
84,84,16,28.0,28,27,0.0
84,58,14,121.0,121,95,0.0
84,15,12,37.0,37,44,0.0
84,116,26,59.0,59,66,0.0
84,18,27,85.0,85,90,0.0
84,37,23,42.0,42,56,0.0
84,10,26,120.0,120,105,0.0
84,93,22,119.0,119,102,0.0
84,55,27,85.0,85,100,0.0
84,97,29,2.0,2,4,0.0
84,12,13,172.0,172,166,0.0
84,43,19,84.0,84,81,0.0
84,31,14,8.0,8,12,0.0
84,67,21,173.0,173,156,0.0
84,69,12,32.0,32,21,0.0
84,101,14,85.0,85,70,0.0
84,50,3,69.0,69,63,0.0
84,53,21,201.0,201,196,0.0
84,1,7,241.0,241,247,0.0
84,19,16,72.0,72,61,0.0
84,0,19,94.0,94,96,0.0
84,103,9,201.0,201,175,0.0
84,46,24,158.0,158,152,0.0
84,54,31,2.0,2,1,0.0
84,98,1,55.0,55,58,0.0
84,33,27,22.0,22,19,0.0
84,38,18,115.0,115,115,0.0
84,115,6,120.0,120,117,0.0
84,47,16,84.0,84,87,0.0
84,109,28,7.0,7,9,0.0
85,106,0,45.0,45,37,0.0
85,10,21,127.0,127,148,0.0
85,113,30,26.0,26,28,0.0
85,11,29,6.0,6,6,0.0
85,82,5,26.0,26,17,0.0
85,98,31,1.0,1,1,0.0
85,30,18,19.0,19,15,0.0
85,24,30,26.0,26,30,0.0
85,74,19,14.0,14,16,0.0
85,107,27,59.0,59,52,0.0
85,72,29,1.0,1,1,0.0
85,53,30,80.0,80,77,0.0
85,45,17,0.0,0,1,0.0
85,57,15,74.0,74,86,0.0
85,25,13,61.0,61,43,0.0
85,109,9,178.0,178,165,0.0
85,21,10,146.0,146,124,0.0
85,119,5,6.0,6,45,0.0
85,27,26,17.0,17,31,0.0
85,66,0,50.0,50,65,0.0
85,0,13,175.0,175,159,0.0
85,85,22,77.0,77,87,0.0
85,71,4,43.0,43,63,0.0
85,19,7,120.0,120,126,0.0
85,90,12,38.0,38,39,0.0
85,92,4,47.0,47,56,0.0
85,40,14,86.0,86,97,0.0
85,63,1,67.0,67,86,0.0
85,83,12,24.0,24,17,0.0
85,77,20,54.0,54,41,0.0
86,73,19,11.0,11,17,0.0
86,18,16,60.0,60,66,0.0
86,107,30,31.0,31,33,0.0
86,5,1,125.0,125,135,0.0
86,69,5,86.0,86,81,0.0
86,106,17,1.0,1,2,0.0
86,54,14,93.0,93,129,0.0
86,113,27,38.0,38,43,0.0
86,7,18,188.0,188,201,0.0
86,39,17,1.0,1,1,0.0
86,97,11,58.0,58,56,0.0
86,17,13,169.0,169,133,0.0
86,111,19,33.0,33,35,0.0
86,14,29,6.0,6,6,0.0
86,50,21,167.0,167,174,0.0
86,65,11,43.0,43,66,0.0
86,104,6,150.0,150,126,0.0
86,48,8,227.0,227,230,0.0
86,27,25,14.0,14,11,0.0
86,40,29,8.0,8,9,0.0
86,91,5,98.0,98,83,0.0
86,35,13,58.0,58,54,0.0
86,52,21,188.0,188,188,0.0
86,92,7,103.0,103,124,0.0
86,1,4,110.0,110,98,0.0
86,93,0,40.0,40,41,0.0
86,31,19,7.0,7,6,0.0
86,71,3,35.0,35,57,0.0
86,26,24,23.0,23,25,0.0
86,46,21,189.0,189,180,0.0
87,74,12,12.0,12,11,0.0
87,9,7,188.0,188,221,0.0
87,31,15,13.0,13,12,0.0
87,85,23,35.0,35,46,0.0
87,76,17,0.0,0,0,0.0
87,115,5,73.0,73,62,0.0
87,53,24,169.0,169,150,0.0
87,68,7,97.0,97,96,0.0
87,100,11,57.0,57,55,0.0
87,102,28,12.0,12,8,0.0
87,51,19,105.0,105,93,0.0
87,67,12,26.0,26,25,0.0
87,3,20,411.0,411,420,0.0
87,24,9,149.0,149,144,0.0
87,59,0,43.0,43,49,0.0
87,2,29,8.0,8,8,0.0
87,37,16,41.0,41,66,0.0
87,80,25,6.0,6,6,0.0
87,95,7,142.0,142,130,0.0
87,78,20,47.0,47,36,0.0
87,73,9,72.0,72,88,0.0
87,92,0,43.0,43,40,0.0
87,30,11,11.0,11,9,0.0
87,84,16,28.0,28,27,0.0
87,82,29,2.0,2,1,0.0
87,98,14,73.0,73,74,0.0
87,36,13,74.0,74,71,0.0
87,18,16,60.0,60,66,0.0
87,54,16,98.0,98,84,0.0
87,50,20,352.0,352,375,0.0
88,4,24,161.0,161,155,0.0
88,105,26,83.0,83,78,0.0
88,103,4,57.0,57,44,0.0
88,47,9,373.0,373,332,0.0
88,62,30,54.0,54,55,0.0
88,59,11,48.0,48,65,0.0
88,48,8,227.0,227,230,0.0
88,37,18,101.0,101,124,0.0
88,26,6,56.0,56,58,0.0
88,6,22,156.0,156,159,0.0
88,102,6,147.0,147,147,0.0
88,90,27,65.0,65,69,0.0
88,72,17,0.0,0,0,0.0
88,73,3,20.0,20,31,0.0
88,82,0,12.0,12,13,0.0
88,3,19,111.0,111,98,0.0
88,115,2,68.0,68,59,0.0
88,50,7,218.0,218,246,0.0
88,91,24,92.0,92,111,0.0
88,96,9,203.0,203,197,0.0
88,13,31,0.0,0,1,0.0
88,60,20,244.0,244,225,0.0
88,45,29,10.0,10,7,0.0
88,66,0,50.0,50,65,0.0
88,89,27,65.0,65,67,0.0
88,2,16,123.0,123,105,0.0
88,43,28,18.0,18,16,0.0
88,5,24,169.0,169,161,0.0
88,93,6,159.0,159,158,0.0
88,29,20,25.0,25,36,0.0
89,117,11,50.0,50,37,0.0
89,118,6,99.0,99,96,0.0
89,30,13,13.0,13,16,0.0
89,57,2,97.0,97,87,0.0
89,1,5,128.0,128,131,0.0
89,80,30,5.0,5,6,0.0
89,47,19,102.0,102,76,0.0
89,43,5,86.0,86,103,0.0
89,21,23,37.0,37,35,0.0
89,3,2,119.0,119,115,0.0
89,8,2,93.0,93,109,0.0
89,109,24,45.0,45,63,0.0
89,23,7,148.0,148,116,0.0
89,107,21,89.0,89,88,0.0
89,74,9,83.0,83,70,0.0
89,99,12,32.0,32,31,0.0
89,36,24,90.0,90,78,0.0
89,93,14,95.0,95,77,0.0
89,76,13,26.0,26,30,0.0
89,83,27,34.0,34,33,0.0
89,44,7,224.0,224,221,0.0
89,0,19,94.0,94,96,0.0
89,116,28,8.0,8,7,0.0
89,68,3,65.0,65,55,0.0
89,9,28,17.0,17,13,0.0
89,70,18,102.0,102,123,0.0
89,77,4,8.0,8,12,0.0
89,111,27,44.0,44,41,0.0
89,114,11,39.0,39,43,0.0
89,58,28,7.0,7,10,0.0
90,107,5,76.0,76,54,0.0
90,30,24,12.0,12,10,0.0
90,22,13,88.0,88,85,0.0
90,108,28,10.0,10,9,0.0
90,61,21,148.0,148,141,0.0
90,70,15,73.0,73,64,0.0
90,4,2,124.0,124,132,0.0
90,53,23,96.0,96,74,0.0
90,40,2,62.0,62,63,0.0
90,94,0,34.0,34,40,0.0
90,64,23,51.0,51,48,0.0
90,33,22,32.0,32,27,0.0
90,58,31,1.0,1,1,0.0
90,105,12,51.0,51,32,0.0
90,44,30,72.0,72,64,0.0
90,3,31,0.0,0,1,0.0
90,80,15,22.0,22,15,0.0
90,74,3,16.0,16,21,0.0
90,51,21,206.0,206,182,0.0
90,29,20,25.0,25,36,0.0
90,115,14,45.0,45,55,0.0
90,109,29,2.0,2,3,0.0
90,119,30,4.0,4,17,0.0
90,19,1,107.0,107,108,0.0
90,45,3,69.0,69,63,0.0
90,38,9,221.0,221,223,0.0
90,20,19,67.0,67,47,0.0
90,23,6,154.0,154,136,0.0
90,89,5,87.0,87,96,0.0
90,16,20,263.0,263,282,0.0
91,110,27,47.0,47,43,0.0
91,56,25,62.0,62,64,0.0
91,34,30,21.0,21,17,0.0
91,111,8,116.0,116,109,0.0
91,17,29,9.0,9,6,0.0
91,89,14,96.0,96,75,0.0
91,109,13,83.0,83,79,0.0
91,69,21,154.0,154,164,0.0
91,13,18,171.0,171,162,0.0
91,87,13,96.0,96,94,0.0
91,32,1,23.0,23,15,0.0
91,37,4,42.0,42,56,0.0
91,26,19,16.0,16,14,0.0
91,102,6,147.0,147,147,0.0
91,35,2,31.0,31,25,0.0
91,84,5,35.0,35,29,0.0
91,94,6,202.0,202,174,0.0
91,23,8,115.0,115,114,0.0
91,21,5,97.0,97,99,0.0
91,64,1,94.0,94,81,0.0
91,4,30,76.0,76,94,0.0
91,47,26,111.0,111,124,0.0
91,116,10,87.0,87,87,0.0
91,71,9,89.0,89,161,0.0
91,45,20,317.0,317,337,0.0
91,67,5,88.0,88,74,0.0
91,57,13,140.0,140,128,0.0
91,53,31,0.0,0,1,0.0
91,8,2,93.0,93,109,0.0
91,14,8,177.0,177,186,0.0
92,91,25,55.0,55,46,0.0
92,57,11,62.0,62,61,0.0
92,100,19,50.0,50,44,0.0
92,61,17,0.0,0,1,0.0
92,98,17,0.0,0,2,0.0
92,77,29,0.0,0,1,0.0
92,6,23,60.0,60,71,0.0
92,86,23,34.0,34,44,0.0
92,23,18,83.0,83,88,0.0
92,112,23,22.0,22,30,0.0
92,45,22,154.0,154,161,0.0
92,12,22,113.0,113,148,0.0
92,10,0,61.0,61,60,0.0
92,44,9,370.0,370,326,0.0
92,76,15,16.0,16,23,0.0
92,73,10,42.0,42,47,0.0
92,94,11,59.0,59,55,0.0
92,66,3,45.0,45,58,0.0
92,48,16,74.0,74,88,0.0
92,50,17,0.0,0,1,0.0
92,0,11,77.0,77,89,0.0
92,1,3,81.0,81,71,0.0
92,39,8,130.0,130,137,0.0
92,41,17,0.0,0,1,0.0
92,20,18,129.0,129,143,0.0
92,13,19,83.0,83,60,0.0
92,106,22,81.0,81,82,0.0
92,53,16,108.0,108,102,0.0
92,103,12,33.0,33,36,0.0
92,58,18,119.0,119,124,0.0
93,87,2,64.0,64,48,0.0
93,63,10,161.0,161,180,0.0
93,65,30,45.0,45,48,0.0
93,110,21,99.0,99,106,0.0
93,30,3,7.0,7,8,0.0
93,37,5,57.0,57,70,0.0
93,64,16,59.0,59,62,0.0
93,12,27,68.0,68,84,0.0
93,13,26,111.0,111,113,0.0
93,50,12,52.0,52,43,0.0
93,66,20,271.0,271,231,0.0
93,119,17,0.0,0,0,0.0
93,42,6,307.0,307,300,0.0
93,7,17,0.0,0,1,0.0
93,51,20,334.0,334,369,0.0
93,60,6,204.0,204,210,0.0
93,113,1,53.0,53,45,0.0
93,96,27,49.0,49,62,0.0
93,107,3,28.0,28,28,0.0
93,77,8,21.0,21,27,0.0
93,28,9,32.0,32,39,0.0
93,98,15,48.0,48,54,0.0
93,55,23,68.0,68,63,0.0
93,104,1,52.0,52,44,0.0
93,11,15,94.0,94,100,0.0
93,89,20,196.0,196,237,0.0
93,59,4,64.0,64,53,0.0
93,35,15,35.0,35,40,0.0
93,105,23,42.0,42,42,0.0
93,54,23,60.0,60,72,0.0
94,97,19,62.0,62,46,0.0
94,66,13,128.0,128,138,0.0
94,24,29,5.0,5,4,0.0
94,52,12,36.0,36,43,0.0
94,82,8,27.0,27,30,0.0
94,6,24,149.0,149,160,0.0
94,94,3,35.0,35,37,0.0
94,103,24,68.0,68,81,0.0
94,114,6,129.0,129,108,0.0
94,45,4,89.0,89,88,0.0
94,17,28,22.0,22,15,0.0
94,15,11,77.0,77,79,0.0
94,100,1,54.0,54,57,0.0
94,93,20,205.0,205,228,0.0
94,64,7,152.0,152,170,0.0
94,44,11,80.0,80,74,0.0
94,58,2,76.0,76,74,0.0
94,75,17,0.0,0,0,0.0
94,80,18,18.0,18,19,0.0
94,96,30,52.0,52,40,0.0
94,50,4,107.0,107,93,0.0
94,88,24,90.0,90,89,0.0
94,33,4,10.0,10,13,0.0
94,60,23,46.0,46,47,0.0
94,1,25,62.0,62,67,0.0
94,46,15,112.0,112,103,0.0
94,104,16,52.0,52,41,0.0
94,41,0,67.0,67,55,0.0
94,108,16,38.0,38,43,0.0
94,55,18,154.0,154,159,0.0
95,51,3,68.0,68,73,0.0
95,6,7,220.0,220,251,0.0
95,67,27,104.0,104,88,0.0
95,17,10,220.0,220,189,0.0
95,68,1,95.0,95,103,0.0
95,33,17,0.0,0,1,0.0
95,50,0,78.0,78,78,0.0
95,84,20,239.0,239,263,0.0
95,48,11,86.0,86,82,0.0
95,0,21,165.0,165,195,0.0
95,35,11,36.0,36,27,0.0
95,41,12,23.0,23,40,0.0
95,118,30,13.0,13,23,0.0
95,63,9,256.0,256,294,0.0
95,107,16,44.0,44,40,0.0
95,57,31,0.0,0,1,0.0
95,14,26,94.0,94,116,0.0
95,56,8,195.0,195,173,0.0
95,25,25,14.0,14,16,0.0
95,29,7,19.0,19,17,0.0
95,36,2,33.0,33,33,0.0
95,43,25,91.0,91,79,0.0
95,19,0,61.0,61,70,0.0
95,34,30,21.0,21,17,0.0
95,93,3,26.0,26,37,0.0
95,90,16,59.0,59,55,0.0
95,98,21,107.0,107,106,0.0
95,21,21,177.0,177,155,0.0
95,91,12,26.0,26,37,0.0
95,66,13,128.0,128,138,0.0
96,29,22,25.0,25,20,0.0
96,34,15,22.0,22,27,0.0
96,43,27,92.0,92,107,0.0
96,110,2,40.0,40,41,0.0
96,73,15,26.0,26,38,0.0
96,54,26,128.0,128,123,0.0
96,61,3,44.0,44,49,0.0
96,109,28,7.0,7,9,0.0
96,67,21,173.0,173,156,0.0
96,108,12,40.0,40,30,0.0
96,93,21,117.0,117,125,0.0
96,23,22,80.0,80,76,0.0
96,116,18,60.0,60,81,0.0
96,115,15,46.0,46,54,0.0
96,58,3,46.0,46,46,0.0
96,114,0,33.0,33,34,0.0
96,59,11,48.0,48,65,0.0
96,41,17,0.0,0,1,0.0
96,25,11,43.0,43,28,0.0
96,72,2,71.0,71,33,0.0
96,107,27,59.0,59,52,0.0
96,4,25,83.0,83,67,0.0
96,81,8,22.0,22,21,0.0
96,86,23,34.0,34,44,0.0
96,80,5,12.0,12,16,0.0
96,18,14,103.0,103,109,0.0
96,20,9,235.0,235,245,0.0
96,89,31,0.0,0,1,0.0
96,85,21,87.0,87,109,0.0
96,3,5,127.0,127,142,0.0
97,64,15,66.0,66,81,0.0
97,34,19,46.0,46,31,0.0
97,73,30,8.0,8,20,0.0
97,111,5,55.0,55,56,0.0
97,54,24,141.0,141,140,0.0
97,26,23,13.0,13,15,0.0
97,51,6,367.0,367,311,0.0
97,62,18,132.0,132,152,0.0
97,107,4,46.0,46,41,0.0
97,5,20,348.0,348,417,0.0
97,38,2,65.0,65,50,0.0
97,96,27,49.0,49,62,0.0
97,67,11,42.0,42,46,0.0
97,36,9,127.0,127,140,0.0
97,47,12,49.0,49,54,0.0
97,85,27,37.0,37,43,0.0
97,35,23,47.0,47,28,0.0
97,50,24,164.0,164,155,0.0
97,63,1,67.0,67,86,0.0
97,37,19,60.0,60,65,0.0
97,32,5,16.0,16,12,0.0
97,27,26,17.0,17,31,0.0
97,68,8,93.0,93,86,0.0
97,76,6,39.0,39,38,0.0
97,28,0,11.0,11,11,0.0
97,103,27,70.0,70,51,0.0
97,101,16,59.0,59,51,0.0
97,19,25,59.0,59,54,0.0
97,113,9,160.0,160,155,0.0
97,69,10,134.0,134,120,0.0
98,20,20,288.0,288,332,0.0
98,46,24,158.0,158,152,0.0
98,92,19,53.0,53,60,0.0
98,103,14,70.0,70,63,0.0
98,14,26,94.0,94,116,0.0
98,33,13,17.0,17,21,0.0
98,101,29,2.0,2,4,0.0
98,35,3,16.0,16,16,0.0
98,109,2,39.0,39,43,0.0
98,17,26,124.0,124,125,0.0
98,47,0,67.0,67,70,0.0
98,104,1,52.0,52,44,0.0
98,0,20,426.0,426,393,0.0
98,54,19,81.0,81,83,0.0
98,89,19,57.0,57,53,0.0
98,88,15,71.0,71,70,0.0
98,58,15,86.0,86,73,0.0
98,24,26,65.0,65,70,0.0
98,67,31,0.0,0,0,0.0
98,15,0,59.0,59,64,0.0
98,73,25,14.0,14,17,0.0
98,16,26,118.0,118,97,0.0
98,12,18,159.0,159,167,0.0
98,97,17,0.0,0,2,0.0
98,113,25,19.0,19,29,0.0
98,11,26,106.0,106,113,0.0
98,25,8,67.0,67,64,0.0
98,55,30,79.0,79,60,0.0
98,41,16,93.0,93,86,0.0
98,65,1,75.0,75,93,0.0
99,119,21,5.0,5,57,0.0
99,86,0,29.0,29,22,0.0
99,4,13,182.0,182,214,0.0
99,95,15,80.0,80,62,0.0
99,36,25,33.0,33,29,0.0
99,22,1,106.0,106,118,0.0
99,40,7,122.0,122,177,0.0
99,50,23,66.0,66,66,0.0
99,58,11,43.0,43,62,0.0
99,74,13,34.0,34,45,0.0
99,77,14,16.0,16,17,0.0
99,101,1,50.0,50,55,0.0
99,67,4,62.0,62,65,0.0
99,88,1,60.0,60,59,0.0
99,37,20,198.0,198,224,0.0
99,9,7,188.0,188,221,0.0
99,14,13,152.0,152,167,0.0
99,83,21,84.0,84,89,0.0
99,82,11,20.0,20,19,0.0
99,46,30,71.0,71,67,0.0
99,100,19,50.0,50,44,0.0
99,35,31,0.0,0,1,0.0
99,21,18,126.0,126,120,0.0
99,85,6,95.0,95,97,0.0
99,2,25,62.0,62,66,0.0
99,102,19,46.0,46,53,0.0
99,107,15,62.0,62,53,0.0
99,33,24,18.0,18,17,0.0
99,17,25,41.0,41,51,0.0
99,71,4,43.0,43,63,0.0
100,98,12,40.0,40,34,0.0
100,42,26,143.0,143,131,0.0
100,65,4,66.0,66,74,0.0
100,96,3,39.0,39,37,0.0
100,5,6,358.0,358,356,0.0
100,89,12,37.0,37,40,0.0
100,12,12,43.0,43,55,0.0
100,73,11,41.0,41,29,0.0
100,57,4,63.0,63,67,0.0
100,76,23,12.0,12,12,0.0
100,95,31,1.0,1,1,0.0
100,31,19,7.0,7,6,0.0
100,32,6,29.0,29,25,0.0
100,19,7,120.0,120,126,0.0
100,50,7,218.0,218,246,0.0
100,49,31,0.0,0,1,0.0
100,0,14,113.0,113,123,0.0
100,44,7,224.0,224,221,0.0
100,110,0,28.0,28,33,0.0
100,83,24,42.0,42,45,0.0
100,64,31,0.0,0,0,0.0
100,113,3,31.0,31,29,0.0
100,68,13,101.0,101,113,0.0
100,75,29,3.0,3,1,0.0
100,59,20,238.0,238,239,0.0
100,82,13,25.0,25,28,0.0
100,78,14,20.0,20,15,0.0
100,81,13,26.0,26,25,0.0
100,30,17,0.0,0,0,0.0
100,47,7,223.0,223,239,0.0
