user,time slot,region,ground truth,sensing traffic,prediction,BPMF,noise(pp)
62,66,14,85.0,88,87,67.0,0.0339635174212515
62,113,0,35.0,39,32,33.0,0.1128632031780902
62,53,30,80.0,80,79,69.0,-0.0026064457763089
62,41,20,282.0,309,311,297.0,0.0940984537032146
62,68,23,45.0,57,43,46.0,0.2562239528896634
62,119,15,1.0,1,33,1.0,0.0726744354934399
63,103,12,33.0,38,28,27.0,0.164944687521796
63,75,19,17.0,18,12,17.0,0.056584383013996
63,96,23,46.0,48,40,39.0,0.050164714032754
63,3,23,61.0,70,72,77.0,0.1432835329521591
63,77,2,17.0,16,20,16.0,-0.0575028456152387
63,45,27,108.0,119,104,100.0,0.1034732455219169
63,26,13,29.0,38,35,35.0,0.3244076500611065
63,39,2,54.0,69,54,75.0,0.2704513358120156
63,55,17,0.0,0,1,0.0,0.0939592367025977
63,8,23,74.0,85,67,74.0,0.1486237038539793
63,28,27,20.0,24,13,9.0,0.2101893816866328
63,12,13,172.0,193,173,137.0,0.1234543140899955
63,21,16,60.0,76,46,69.0,0.2612122525066902
63,100,23,37.0,43,40,42.0,0.1690336737568165
63,115,30,19.0,21,40,33.0,0.1211825707867853
63,58,5,82.0,93,86,92.0,0.1356190015795463
63,80,25,6.0,6,6,6.0,0.0612415204684318
63,16,7,199.0,210,190,179.0,0.0568125625219745
63,63,1,67.0,75,86,79.0,0.1121031841113698
63,40,17,0.0,0,1,0.0,0.1341210619944491
63,56,2,88.0,98,94,83.0,0.1171194253086914
63,88,28,7.0,8,10,13.0,0.1914417211070266
63,19,20,281.0,297,313,257.0,0.0557175264250841
63,62,1,79.0,92,80,82.0,0.1692677482209491
63,32,4,10.0,11,8,6.0,0.0506304348725574
63,117,21,90.0,120,78,74.0,0.3311987210897217
63,43,8,260.0,290,248,231.0,0.1156920806647857
63,90,28,6.0,7,10,8.0,0.1160160971313243
63,67,18,112.0,108,124,163.0,-0.0337231519908918
63,109,1,44.0,38,48,53.0,-0.1291881366219363
64,46,22,163.0,163,163,165.0,0.0
64,23,3,68.0,68,68,35.0,0.0
64,98,16,46.0,46,57,55.0,0.0
64,0,3,67.0,67,58,70.0,0.0
64,84,25,22.0,22,27,20.0,0.0
64,96,5,60.0,60,73,68.0,0.0
64,60,1,61.0,61,79,87.0,0.0
64,51,3,68.0,68,67,70.0,0.0
64,112,7,97.0,97,83,94.0,0.0
64,81,1,13.0,13,19,18.0,0.0
64,27,1,36.0,36,29,16.0,0.0
64,11,7,187.0,187,193,231.0,0.0
64,53,25,71.0,71,70,69.0,0.0
64,34,4,18.0,18,16,22.0,0.0
64,62,13,146.0,146,132,120.0,0.0
64,55,12,39.0,39,40,45.0,0.0
64,85,18,102.0,102,102,76.0,0.0
64,63,27,71.0,71,77,67.0,0.0
64,48,0,67.0,67,74,70.0,0.0
64,18,11,56.0,56,56,66.0,0.0
64,54,19,81.0,81,82,75.0,0.0
64,26,2,31.0,31,46,24.0,0.0
64,97,13,111.0,111,100,104.0,0.0
64,99,4,62.0,62,51,55.0,0.0
64,80,16,8.0,8,7,9.0,0.0
64,24,16,31.0,31,27,37.0,0.0
64,106,10,116.0,116,96,111.0,0.0
64,9,25,74.0,74,65,59.0,0.0
64,17,11,58.0,58,53,75.0,0.0
64,59,3,46.0,46,44,45.0,0.0
65,30,8,19.0,19,18,15.0,0.0
65,10,19,64.0,64,60,76.0,0.0
65,91,14,89.0,89,71,73.0,0.0
65,67,0,54.0,54,54,56.0,0.0
65,114,20,155.0,155,166,145.0,0.0
65,33,20,104.0,104,105,47.0,0.0
65,90,0,42.0,42,35,44.0,0.0
65,13,2,82.0,82,91,86.0,0.0
65,6,11,76.0,76,82,93.0,0.0
65,48,5,128.0,128,126,129.0,0.0
65,95,21,125.0,125,128,112.0,0.0
65,11,24,124.0,124,117,146.0,0.0
65,50,2,102.0,102,101,99.0,0.0
65,59,29,7.0,7,7,6.0,0.0
65,62,29,5.0,5,6,4.0,0.0
65,84,7,35.0,35,33,66.0,0.0
65,18,12,22.0,22,34,38.0,0.0
65,113,11,43.0,43,44,36.0,0.0
65,103,19,45.0,45,45,47.0,0.0
65,7,28,13.0,13,15,16.0,0.0
65,14,22,119.0,119,137,120.0,0.0
65,19,31,0.0,0,0,1.0,0.0
65,80,1,10.0,10,15,15.0,0.0
65,15,16,68.0,68,61,82.0,0.0
65,51,18,191.0,191,232,217.0,0.0
65,77,18,24.0,24,16,24.0,0.0
65,12,14,103.0,103,135,96.0,0.0
65,36,21,110.0,110,94,91.0,0.0
65,118,15,48.0,48,39,37.0,0.0
65,73,15,26.0,26,28,26.0,0.0
66,63,5,89.0,116,95,85.0,0.3008741279879008
66,28,1,25.0,29,19,12.0,0.1673534740923623
66,29,10,17.0,21,15,17.0,0.2189874530240534
66,8,2,93.0,103,113,106.0,0.1102695813585785
66,16,27,78.0,77,87,68.0,-0.0071540090743617
66,97,8,169.0,194,135,146.0,0.1495237228600167
66,56,23,67.0,83,56,56.0,0.232873539122449
66,55,19,82.0,100,76,74.0,0.2186884942425445
66,12,15,112.0,138,110,86.0,0.2350756238355004
66,46,7,287.0,350,241,248.0,0.2200946162586753
66,96,12,59.0,75,33,28.0,0.2776408408754377
66,118,29,1.0,1,2,1.0,0.1360560557604096
66,15,3,51.0,51,61,60.0,-0.0009462631347898
66,41,1,101.0,110,92,91.0,0.0871400903575596
66,17,16,67.0,72,61,78.0,0.0758499094888945
66,25,17,0.0,1,0,0.0,0.2234197460356653
66,30,16,4.0,4,6,6.0,0.0793830835487097
66,78,24,4.0,4,10,23.0,0.092905932769786
66,70,31,1.0,1,0,0.0,0.459908807245183
66,40,24,177.0,203,149,102.0,0.1470907850839143
66,84,26,53.0,66,53,42.0,0.2481934828322911
66,119,5,6.0,8,41,-4.0,0.2763155425297745
66,43,19,84.0,109,100,75.0,0.302489760222112
66,75,26,44.0,41,30,29.0,-0.0753145656571613
66,81,29,0.0,0,1,2.0,0.0954759629194204
66,61,10,227.0,262,211,150.0,0.1562497169351886
66,64,19,32.0,42,47,67.0,0.3182048640195265
66,99,17,0.0,1,1,-0.0,0.2481221655720785
66,34,13,39.0,49,38,37.0,0.2520742533707502
66,37,0,27.0,27,25,41.0,0.0138187876889451
67,14,30,50.0,50,59,57.0,0.0
67,7,22,170.0,170,174,162.0,0.0
67,41,1,101.0,101,92,91.0,0.0
67,116,6,86.0,86,131,111.0,0.0
67,39,9,281.0,281,269,254.0,0.0
67,85,5,51.0,51,43,45.0,0.0
67,24,12,14.0,14,15,18.0,0.0
67,98,29,5.0,5,5,5.0,0.0
67,8,10,245.0,245,221,222.0,0.0
67,86,23,34.0,34,43,44.0,0.0
67,6,16,109.0,109,105,98.0,0.0
67,97,27,80.0,80,61,59.0,0.0
67,29,17,0.0,0,0,-0.0,0.0
67,93,4,41.0,41,44,51.0,0.0
67,22,28,8.0,8,14,11.0,0.0
67,100,25,52.0,52,39,40.0,0.0
67,46,14,115.0,115,121,123.0,0.0
67,49,13,152.0,152,177,153.0,0.0
67,83,29,2.0,2,2,1.0,0.0
67,67,21,173.0,173,147,154.0,0.0
67,79,17,0.0,0,0,-0.0,0.0
67,110,29,5.0,5,4,3.0,0.0
67,47,6,305.0,305,258,291.0,0.0
67,53,28,12.0,12,13,14.0,0.0
67,26,10,45.0,45,44,42.0,0.0
67,50,5,134.0,134,128,117.0,0.0
67,92,4,47.0,47,47,47.0,0.0
67,5,4,91.0,91,109,100.0,0.0
67,76,20,43.0,43,55,66.0,0.0
67,28,23,11.0,11,7,12.0,0.0
68,54,18,193.0,193,197,173.0,0.0
68,94,18,111.0,111,126,112.0,0.0
68,118,22,49.0,49,52,60.0,0.0
68,105,21,106.0,106,94,102.0,0.0
68,109,10,105.0,105,99,97.0,0.0
68,104,11,57.0,57,44,47.0,0.0
68,87,27,62.0,62,50,52.0,0.0
68,16,30,49.0,49,52,53.0,0.0
68,22,27,75.0,75,78,61.0,0.0
68,61,14,111.0,111,125,88.0,0.0
68,24,19,24.0,24,24,33.0,0.0
68,21,16,60.0,60,46,69.0,0.0
68,79,24,11.0,11,11,18.0,0.0
68,115,29,3.0,3,4,3.0,0.0
68,9,24,128.0,128,139,125.0,0.0
68,34,1,25.0,25,26,43.0,0.0
68,64,8,123.0,123,148,161.0,0.0
68,103,7,136.0,136,96,127.0,0.0
68,20,5,98.0,98,89,83.0,0.0
68,75,15,27.0,27,25,24.0,0.0
68,23,23,30.0,30,29,38.0,0.0
68,84,9,95.0,95,88,93.0,0.0
68,62,20,271.0,271,261,269.0,0.0
68,15,0,59.0,59,59,65.0,0.0
68,110,23,27.0,27,34,26.0,0.0
68,31,14,8.0,8,12,12.0,0.0
68,55,2,107.0,107,99,95.0,0.0
68,99,29,2.0,2,4,4.0,0.0
68,14,19,66.0,66,72,62.0,0.0
68,6,25,63.0,63,67,69.0,0.0
69,90,21,115.0,115,123,121.0,0.0
69,43,4,69.0,69,81,89.0,0.0
69,69,0,70.0,70,66,46.0,0.0
69,12,27,68.0,68,82,78.0,0.0
69,96,26,72.0,72,91,76.0,0.0
69,11,20,259.0,259,259,355.0,0.0
69,50,5,134.0,134,128,117.0,0.0
69,1,26,142.0,142,137,140.0,0.0
69,7,24,149.0,149,163,148.0,0.0
69,24,17,0.0,0,0,0.0,0.0
69,118,4,46.0,46,38,33.0,0.0
69,55,24,137.0,137,140,124.0,0.0
69,31,0,6.0,6,7,16.0,0.0
69,102,17,0.0,0,2,0.0,0.0
69,42,17,0.0,0,1,0.0,0.0
69,54,8,173.0,173,200,203.0,0.0
69,75,9,84.0,84,63,64.0,0.0
69,15,4,77.0,77,74,79.0,0.0
69,105,31,0.0,0,2,0.0,0.0
69,8,30,66.0,66,71,83.0,0.0
69,61,9,299.0,299,335,252.0,0.0
69,77,12,5.0,5,7,5.0,0.0
69,63,16,58.0,58,69,67.0,0.0
69,38,3,39.0,39,28,37.0,0.0
69,107,0,36.0,36,28,45.0,0.0
69,49,14,114.0,114,113,108.0,0.0
69,91,29,14.0,14,5,4.0,0.0
69,111,23,28.0,28,35,30.0,0.0
69,44,0,74.0,74,72,73.0,0.0
69,101,24,102.0,102,80,82.0,0.0
70,103,28,12.0,12,7,9.0,0.0
70,3,11,75.0,75,84,96.0,0.0
70,38,1,59.0,59,50,65.0,0.0
70,108,18,101.0,101,88,105.0,0.0
70,22,14,69.0,69,65,66.0,0.0
70,73,12,17.0,17,13,15.0,0.0
70,119,8,8.0,8,71,-6.0,0.0
70,113,5,62.0,62,56,48.0,0.0
70,20,24,67.0,67,99,105.0,0.0
70,10,2,94.0,94,84,90.0,0.0
70,53,17,1.0,1,1,0.0,0.0
70,96,15,56.0,56,59,62.0,0.0
70,65,3,48.0,48,51,47.0,0.0
70,57,21,175.0,175,134,151.0,0.0
70,104,16,52.0,52,48,47.0,0.0
70,68,18,134.0,134,102,137.0,0.0
70,82,29,2.0,2,1,3.0,0.0
70,99,5,103.0,103,79,70.0,0.0
70,17,24,65.0,65,88,118.0,0.0
70,109,22,79.0,79,82,79.0,0.0
70,43,18,171.0,171,226,196.0,0.0
70,16,7,199.0,199,190,179.0,0.0
70,88,23,39.0,39,46,42.0,0.0
70,71,17,0.0,0,0,-0.0,0.0
70,46,26,145.0,145,128,143.0,0.0
70,75,24,29.0,29,19,32.0,0.0
70,21,4,86.0,86,84,66.0,0.0
70,110,13,62.0,62,74,72.0,0.0
70,11,25,47.0,47,55,67.0,0.0
70,31,26,16.0,16,13,20.0,0.0
71,92,28,17.0,17,10,9.0,0.0
71,91,19,53.0,53,58,50.0,0.0
71,35,15,35.0,35,42,54.0,0.0
71,25,19,13.0,13,20,26.0,0.0
71,103,14,70.0,70,69,67.0,0.0
71,15,18,152.0,152,153,170.0,0.0
71,45,25,92.0,92,69,69.0,0.0
71,94,0,34.0,34,38,45.0,0.0
71,48,27,71.0,71,97,101.0,0.0
71,19,4,56.0,56,70,64.0,0.0
71,38,6,197.0,197,179,162.0,0.0
71,115,20,167.0,167,158,146.0,0.0
71,32,31,0.0,0,0,0.0,0.0
71,90,12,38.0,38,38,34.0,0.0
71,79,3,10.0,10,7,11.0,0.0
71,21,18,126.0,126,133,143.0,0.0
71,51,13,178.0,178,179,185.0,0.0
71,3,19,111.0,111,91,89.0,0.0
71,85,17,1.0,1,1,0.0,0.0
71,9,31,1.0,1,1,0.0,0.0
71,23,1,112.0,112,99,58.0,0.0
71,49,18,205.0,205,224,181.0,0.0
71,52,12,36.0,36,48,58.0,0.0
71,10,15,85.0,85,89,95.0,0.0
71,100,27,73.0,73,55,57.0,0.0
71,86,7,125.0,125,74,137.0,0.0
71,72,2,71.0,71,47,29.0,0.0
71,31,7,10.0,10,13,23.0,0.0
71,68,30,40.0,40,47,48.0,0.0
71,8,13,166.0,166,177,174.0,0.0
72,114,16,28.0,28,42,38.0,0.0
72,69,1,103.0,103,105,70.0,0.0
72,101,24,102.0,102,80,82.0,0.0
72,28,16,12.0,12,8,8.0,0.0
72,74,13,34.0,34,38,44.0,0.0
72,38,31,0.0,0,1,0.0,0.0
72,1,27,73.0,73,76,100.0,0.0
72,73,5,44.0,44,35,36.0,0.0
72,52,18,229.0,229,223,212.0,0.0
72,45,24,143.0,143,142,150.0,0.0
72,9,16,76.0,76,89,84.0,0.0
72,42,12,36.0,36,39,53.0,0.0
72,35,4,20.0,20,21,37.0,0.0
72,105,16,54.0,54,49,51.0,0.0
72,98,19,32.0,32,44,48.0,0.0
72,44,14,120.0,120,100,112.0,0.0
72,12,8,236.0,236,207,190.0,0.0
72,119,14,5.0,5,31,-3.0,0.0
72,72,17,0.0,0,0,0.0,0.0
72,19,10,155.0,155,172,152.0,0.0
72,110,27,47.0,47,47,38.0,0.0
72,4,14,134.0,134,149,135.0,0.0
72,92,6,167.0,167,162,151.0,0.0
72,113,13,79.0,79,66,71.0,0.0
72,82,4,12.0,12,13,13.0,0.0
72,76,22,26.0,26,34,26.0,0.0
72,51,15,96.0,96,105,119.0,0.0
72,96,29,0.0,0,4,5.0,0.0
72,55,14,86.0,86,120,97.0,0.0
72,29,10,17.0,17,15,17.0,0.0
73,6,25,63.0,63,67,69.0,0.0
73,107,11,55.0,55,41,48.0,0.0
73,106,31,0.0,0,2,-0.0,0.0
73,25,27,39.0,39,30,31.0,0.0
73,43,22,178.0,178,155,151.0,0.0
73,58,14,121.0,121,100,88.0,0.0
73,93,11,56.0,56,50,53.0,0.0
73,23,20,201.0,201,202,195.0,0.0
73,72,23,18.0,18,14,25.0,0.0
73,116,29,2.0,2,3,3.0,0.0
73,27,2,42.0,42,29,21.0,0.0
73,4,25,83.0,83,76,79.0,0.0
73,110,29,5.0,5,4,3.0,0.0
73,15,24,85.0,85,87,124.0,0.0
73,37,0,27.0,27,25,41.0,0.0
73,96,31,2.0,2,0,-0.0,0.0
73,41,24,162.0,162,171,118.0,0.0
73,42,14,132.0,132,132,117.0,0.0
73,113,6,112.0,112,103,122.0,0.0
73,39,18,149.0,149,144,145.0,0.0
73,18,22,137.0,137,129,114.0,0.0
73,112,30,31.0,31,28,25.0,0.0
73,73,31,1.0,1,0,0.0,0.0
73,92,14,110.0,110,70,59.0,0.0
73,53,27,101.0,101,90,94.0,0.0
73,35,25,23.0,23,28,28.0,0.0
73,7,13,190.0,190,166,172.0,0.0
73,48,12,54.0,54,54,54.0,0.0
73,14,30,50.0,50,59,57.0,0.0
73,111,5,55.0,55,59,53.0,0.0
74,46,19,73.0,73,97,93.0,0.0
74,17,31,0.0,0,1,0.0,0.0
74,5,23,91.0,91,74,80.0,0.0
74,65,28,25.0,25,16,13.0,0.0
74,27,27,22.0,22,17,12.0,0.0
74,91,24,92.0,92,97,86.0,0.0
74,56,19,78.0,78,71,69.0,0.0
74,85,8,96.0,96,55,86.0,0.0
74,78,8,25.0,25,22,21.0,0.0
74,34,25,15.0,15,18,17.0,0.0
74,99,25,48.0,48,42,40.0,0.0
74,53,15,88.0,88,106,106.0,0.0
74,109,29,2.0,2,3,3.0,0.0
74,7,28,13.0,13,15,16.0,0.0
74,96,20,192.0,192,235,204.0,0.0
74,31,10,21.0,21,14,23.0,0.0
74,75,10,54.0,54,34,39.0,0.0
74,110,20,153.0,153,200,145.0,0.0
74,24,17,0.0,0,0,0.0,0.0
74,43,0,62.0,62,69,73.0,0.0
74,112,7,97.0,97,83,94.0,0.0
74,13,6,241.0,241,230,256.0,0.0
74,88,2,60.0,60,55,65.0,0.0
74,102,1,62.0,62,57,69.0,0.0
74,62,16,59.0,59,66,69.0,0.0
74,47,22,131.0,131,145,157.0,0.0
74,37,13,75.0,75,91,86.0,0.0
74,106,26,55.0,55,65,73.0,0.0
74,33,17,0.0,0,0,-0.0,0.0
74,89,22,121.0,121,100,98.0,0.0
75,97,7,153.0,153,131,144.0,0.0
75,37,30,44.0,44,40,37.0,0.0
75,22,28,8.0,8,14,11.0,0.0
75,62,1,79.0,79,80,82.0,0.0
75,115,21,75.0,75,101,74.0,0.0
75,118,2,53.0,53,50,38.0,0.0
75,31,0,6.0,6,7,16.0,0.0
75,108,18,101.0,101,88,105.0,0.0
75,68,6,195.0,195,202,198.0,0.0
75,74,6,62.0,62,56,74.0,0.0
75,88,3,40.0,40,33,45.0,0.0
75,30,21,23.0,23,18,18.0,0.0
75,9,4,73.0,73,86,78.0,0.0
75,61,23,50.0,50,56,46.0,0.0
75,102,19,46.0,46,50,49.0,0.0
75,24,26,65.0,65,74,56.0,0.0
75,45,18,203.0,203,224,212.0,0.0
75,54,6,251.0,251,314,250.0,0.0
75,34,25,15.0,15,18,17.0,0.0
75,41,14,132.0,132,123,94.0,0.0
75,13,15,111.0,111,112,94.0,0.0
75,17,17,0.0,0,1,0.0,0.0
75,59,27,78.0,78,85,64.0,0.0
75,80,21,29.0,29,20,25.0,0.0
75,44,1,92.0,92,101,112.0,0.0
75,64,9,238.0,238,254,250.0,0.0
75,16,19,62.0,62,62,67.0,0.0
75,8,17,0.0,0,1,0.0,0.0
75,58,11,43.0,43,60,65.0,0.0
75,51,0,74.0,74,74,76.0,0.0
76,62,23,53.0,53,52,53.0,0.0
76,65,3,48.0,48,51,47.0,0.0
76,31,25,4.0,4,5,6.0,0.0
76,55,29,6.0,6,7,6.0,0.0
76,99,22,94.0,94,91,88.0,0.0
76,19,4,56.0,56,70,64.0,0.0
76,76,20,43.0,43,55,66.0,0.0
76,113,30,26.0,26,28,32.0,0.0
76,23,19,30.0,30,37,47.0,0.0
76,43,15,130.0,130,97,107.0,0.0
76,111,5,55.0,55,59,53.0,0.0
76,97,20,204.0,204,219,217.0,0.0
76,84,29,3.0,3,2,1.0,0.0
76,2,30,75.0,75,76,80.0,0.0
76,42,4,88.0,88,67,90.0,0.0
76,114,9,155.0,155,168,145.0,0.0
76,13,16,90.0,90,81,88.0,0.0
76,118,16,34.0,34,28,35.0,0.0
76,40,25,85.0,85,67,49.0,0.0
76,77,5,21.0,21,17,9.0,0.0
76,117,0,35.0,35,37,29.0,0.0
76,103,22,87.0,87,102,88.0,0.0
76,94,3,35.0,35,33,40.0,0.0
76,95,8,146.0,146,131,134.0,0.0
76,71,30,14.0,14,28,21.0,0.0
76,98,28,11.0,11,10,11.0,0.0
76,87,9,231.0,231,224,207.0,0.0
76,61,10,227.0,227,211,150.0,0.0
76,66,6,223.0,223,211,176.0,0.0
76,78,28,4.0,4,2,2.0,0.0
77,91,31,0.0,0,0,0.0,0.0
77,48,12,54.0,54,54,54.0,0.0
77,25,11,43.0,43,32,30.0,0.0
77,2,2,96.0,96,96,119.0,0.0
77,50,27,99.0,99,83,91.0,0.0
77,80,17,0.0,0,0,0.0,0.0
77,74,7,54.0,54,51,57.0,0.0
77,68,7,97.0,97,125,156.0,0.0
77,39,6,196.0,196,219,210.0,0.0
77,51,23,79.0,79,73,75.0,0.0
77,101,26,89.0,89,78,74.0,0.0
77,77,5,21.0,21,17,9.0,0.0
77,116,9,150.0,150,172,135.0,0.0
77,69,24,98.0,98,79,86.0,0.0
77,15,12,37.0,37,41,42.0,0.0
77,40,8,142.0,142,179,173.0,0.0
77,3,1,133.0,133,121,124.0,0.0
77,55,27,85.0,85,88,85.0,0.0
77,18,14,103.0,103,97,85.0,0.0
77,11,13,148.0,148,171,167.0,0.0
77,16,15,72.0,72,81,79.0,0.0
77,6,4,74.0,74,84,96.0,0.0
77,84,22,73.0,73,64,46.0,0.0
77,71,20,101.0,101,208,92.0,0.0
77,37,2,50.0,50,50,53.0,0.0
77,117,7,101.0,101,91,93.0,0.0
77,83,13,35.0,35,40,53.0,0.0
77,46,8,240.0,240,225,249.0,0.0
77,31,5,11.0,11,12,6.0,0.0
77,72,7,68.0,68,47,71.0,0.0
78,105,15,52.0,52,57,57.0,0.0
78,107,15,62.0,62,53,61.0,0.0
78,99,9,198.0,198,207,203.0,0.0
78,6,25,63.0,63,67,69.0,0.0
78,31,22,17.0,17,17,22.0,0.0
78,16,25,43.0,43,47,53.0,0.0
78,94,25,47.0,47,58,41.0,0.0
78,27,19,6.0,6,10,23.0,0.0
78,29,30,6.0,6,5,3.0,0.0
78,12,29,3.0,3,6,7.0,0.0
78,17,9,300.0,300,276,303.0,0.0
78,13,11,97.0,97,91,79.0,0.0
78,5,29,12.0,12,7,8.0,0.0
78,76,3,10.0,10,15,14.0,0.0
78,71,26,40.0,40,97,41.0,0.0
78,11,7,187.0,187,193,231.0,0.0
78,75,31,0.0,0,0,-0.0,0.0
78,92,18,125.0,125,124,101.0,0.0
78,78,8,25.0,25,22,21.0,0.0
78,55,31,0.0,0,1,0.0,0.0
78,58,1,76.0,76,70,89.0,0.0
78,83,3,14.0,14,13,25.0,0.0
78,57,18,148.0,148,143,160.0,0.0
78,50,17,0.0,0,1,-0.0,0.0
78,1,14,118.0,118,110,117.0,0.0
78,113,23,34.0,34,30,28.0,0.0
78,101,10,124.0,124,101,116.0,0.0
78,81,10,18.0,18,25,26.0,0.0
78,67,24,90.0,90,79,118.0,0.0
78,80,31,0.0,0,0,0.0,0.0
79,91,31,0.0,0,0,0.0,0.0
79,42,11,53.0,53,72,89.0,0.0
79,106,27,42.0,42,50,51.0,0.0
79,75,13,35.0,35,33,32.0,0.0
79,13,14,98.0,98,118,103.0,0.0
79,71,23,11.0,11,30,22.0,0.0
79,25,5,46.0,46,52,38.0,0.0
79,73,23,22.0,22,15,13.0,0.0
79,86,10,107.0,107,103,122.0,0.0
79,85,7,62.0,62,48,89.0,0.0
79,0,17,0.0,0,1,0.0,0.0
79,2,5,133.0,133,124,143.0,0.0
79,108,6,146.0,146,134,150.0,0.0
79,39,11,44.0,44,60,67.0,0.0
79,95,21,125.0,125,128,112.0,0.0
79,59,24,107.0,107,115,96.0,0.0
79,14,11,87.0,87,78,72.0,0.0
79,66,24,78.0,78,91,90.0,0.0
79,110,17,0.0,0,1,0.0,0.0
79,107,21,89.0,89,86,101.0,0.0
79,63,30,52.0,52,56,50.0,0.0
79,94,18,111.0,111,126,112.0,0.0
79,30,31,0.0,0,0,-0.0,0.0
79,35,25,23.0,23,28,28.0,0.0
79,65,29,11.0,11,7,6.0,0.0
79,38,5,65.0,65,62,72.0,0.0
79,33,17,0.0,0,0,-0.0,0.0
79,113,8,78.0,78,84,95.0,0.0
79,51,17,0.0,0,1,0.0,0.0
79,77,10,25.0,25,25,29.0,0.0
80,22,31,1.0,1,0,0.0,0.0
80,36,7,63.0,63,62,108.0,0.0
80,113,11,43.0,43,44,36.0,0.0
80,60,24,100.0,100,109,109.0,0.0
80,5,21,196.0,196,215,206.0,0.0
80,69,31,0.0,0,0,0.0,0.0
80,64,14,95.0,95,90,81.0,0.0
80,38,0,27.0,27,27,38.0,0.0
80,40,1,79.0,79,75,87.0,0.0
80,34,25,15.0,15,18,17.0,0.0
80,97,21,119.0,119,112,115.0,0.0
80,79,1,19.0,19,13,15.0,0.0
80,80,4,7.0,7,9,10.0,0.0
80,111,26,54.0,54,60,56.0,0.0
80,9,25,74.0,74,65,59.0,0.0
80,104,12,41.0,41,30,27.0,0.0
80,44,8,261.0,261,234,227.0,0.0
80,2,18,220.0,220,217,226.0,0.0
80,57,12,35.0,35,40,38.0,0.0
80,108,24,50.0,50,64,81.0,0.0
80,119,19,4.0,4,18,-1.0,0.0
80,45,3,69.0,69,55,74.0,0.0
80,78,10,25.0,25,21,19.0,0.0
80,37,7,74.0,74,95,121.0,0.0
80,88,20,284.0,284,288,232.0,0.0
80,33,28,3.0,3,3,3.0,0.0
80,62,14,115.0,115,105,89.0,0.0
80,0,8,244.0,244,209,242.0,0.0
80,101,14,85.0,85,75,66.0,0.0
80,20,3,63.0,63,59,44.0,0.0
81,30,3,7.0,7,6,6.0,0.0
81,56,17,0.0,0,1,0.0,0.0
81,66,23,43.0,43,47,46.0,0.0
81,90,29,4.0,4,5,3.0,0.0
81,2,21,165.0,165,198,218.0,0.0
81,86,21,107.0,107,101,102.0,0.0
81,104,12,41.0,41,30,27.0,0.0
81,48,13,171.0,171,171,171.0,0.0
81,40,7,122.0,122,168,176.0,0.0
81,5,26,139.0,139,146,153.0,0.0
81,67,15,81.0,81,65,90.0,0.0
81,25,14,57.0,57,34,36.0,0.0
81,91,7,122.0,122,143,146.0,0.0
81,94,30,33.0,33,52,43.0,0.0
81,14,19,66.0,66,72,62.0,0.0
81,71,10,42.0,42,95,59.0,0.0
81,31,13,9.0,9,15,13.0,0.0
81,3,18,268.0,268,229,215.0,0.0
81,93,1,49.0,49,56,63.0,0.0
81,68,11,58.0,58,42,54.0,0.0
81,111,18,81.0,81,86,80.0,0.0
81,19,14,86.0,86,94,76.0,0.0
81,107,27,59.0,59,44,52.0,0.0
81,119,25,1.0,1,16,-2.0,0.0
81,73,5,44.0,44,35,36.0,0.0
81,63,24,82.0,82,90,104.0,0.0
81,69,24,98.0,98,79,86.0,0.0
81,106,8,117.0,117,91,122.0,0.0
81,55,18,154.0,154,185,170.0,0.0
81,23,2,115.0,115,105,51.0,0.0
82,47,26,111.0,111,128,142.0,0.0
82,99,11,63.0,63,56,53.0,0.0
82,98,12,40.0,40,35,27.0,0.0
82,119,11,0.0,0,33,8.0,0.0
82,43,8,260.0,260,248,231.0,0.0
82,11,4,62.0,62,88,87.0,0.0
82,73,30,8.0,8,16,17.0,0.0
82,86,17,0.0,0,1,0.0,0.0
82,87,12,30.0,30,37,29.0,0.0
82,116,17,0.0,0,1,0.0,0.0
82,46,31,0.0,0,1,0.0,0.0
82,8,10,245.0,245,221,222.0,0.0
82,52,16,98.0,98,105,102.0,0.0
82,24,10,92.0,92,72,80.0,0.0
82,109,11,67.0,67,53,43.0,0.0
82,113,29,4.0,4,3,5.0,0.0
82,32,2,16.0,16,12,13.0,0.0
82,102,10,104.0,104,101,123.0,0.0
82,19,12,35.0,35,27,32.0,0.0
82,27,17,0.0,0,0,-0.0,0.0
82,67,7,131.0,131,125,191.0,0.0
82,23,16,47.0,47,38,48.0,0.0
82,76,10,23.0,23,31,36.0,0.0
82,17,2,90.0,90,87,86.0,0.0
82,64,25,53.0,53,44,48.0,0.0
82,14,15,80.0,80,103,82.0,0.0
82,40,11,59.0,59,67,61.0,0.0
82,74,14,31.0,31,28,30.0,0.0
82,92,19,53.0,53,57,46.0,0.0
82,71,20,101.0,101,208,92.0,0.0
83,12,9,373.0,373,360,280.0,0.0
83,107,26,57.0,57,61,78.0,0.0
83,6,27,100.0,100,90,96.0,0.0
83,49,3,66.0,66,72,60.0,0.0
83,37,16,41.0,41,58,46.0,0.0
83,79,31,0.0,0,0,0.0,0.0
83,88,0,34.0,34,32,48.0,0.0
83,25,13,61.0,61,43,57.0,0.0
83,55,6,303.0,303,276,242.0,0.0
83,0,4,100.0,100,84,94.0,0.0
83,90,3,30.0,30,38,45.0,0.0
83,78,19,11.0,11,7,10.0,0.0
